,date,user,comment
1127,2022-01-15 17:55:33,Twokinds,Time to start
1283,2022-01-15 18:06:58,Twokinds,"Uh, 99 is really good."
1312,2022-01-15 18:08:43,Twokinds,lol yeah sorry about that. Obscure references will tend to do that.
1317,2022-01-15 18:09:09,Twokinds,I've honestly never heard of that
1340,2022-01-15 18:10:49,Twokinds,300 voters.
1363,2022-01-15 18:12:26,Twokinds,http://twokindscomic.com/images/jan2022omnipoll.png
1378,2022-01-15 18:13:23,Twokinds,Yours got 87
1379,2022-01-15 18:13:26,Twokinds,Which is not bad
1419,2022-01-15 18:16:03,Twokinds,I've added over 30 new tracks to the tk playlist
1438,2022-01-15 18:17:03,Twokinds,some
1502,2022-01-15 18:19:31,Twokinds,I'm trying to think if I should go funny with this...
1509,2022-01-15 18:19:54,Twokinds,"Cause I'm kinda thinking of having Trace beg Keith for help, only to be dragged into the darkness, horror movie style"
1531,2022-01-15 18:21:03,Twokinds,"But then you wouldn't see much of Flora, due to the nature of the homage, which maybe is why people voted for this lol"
1634,2022-01-15 18:31:42,Twokinds,return of the feral form
1831,2022-01-15 18:49:42,Twokinds,LANNNNNN
1901,2022-01-15 18:53:00,Twokinds,Alf! He's back! In pog form!
1997,2022-01-15 19:00:43,Twokinds,Hi Kameloh! Ty! :ctwokinds-floexcite:
2246,2022-01-15 19:22:40,Twokinds,Done
2328,2022-01-15 19:28:14,Twokinds,hehe
2381,2022-01-15 19:32:36,Twokinds,welcome
2417,2022-01-15 19:37:20,Twokinds,As long as it's not a human run streaming service she might be ok
2431,2022-01-15 19:38:47,Twokinds,"In the modern day Twokinds setting, being ""in the fur"" is less practiced, but still technically legal. It's actual a big point of contention in the setting, as many humans wish for it to be made illegal, ever since the two races began cohabitating more."
2481,2022-01-15 19:43:35,Twokinds,"Some humans argue against it on moral grounds, because they don't want kids exposed to that kind of thing. But others argue it's an equality issue. Since humans can't, they claim it's unequal treatment under the law, which is against their rights."
2482,2022-01-15 19:43:48,Twokinds,So it's one of the big conflicts of the modern setting.
2490,2022-01-15 19:44:15,Twokinds,The Keidran see it as yet another attempt by humans to destroy their culture for the sake of human sensibilities.
2672,2022-01-15 20:09:34,Twokinds,I remember feeling extremely ripped off when I payed $700 for my 2080
2678,2022-01-15 20:10:28,Twokinds,Just in time
2835,2022-01-15 20:23:32,Twokinds,The only people who die are those that can't afford not to.
3076,2022-01-15 20:42:21,Twokinds,Done
3139,2022-01-15 20:46:27,Twokinds,brb
3176,2022-01-15 20:51:49,Twokinds,:ctwokinds-florademon:
3679,2022-01-15 22:04:38,Twokinds,Red
3701,2022-01-15 22:06:38,Twokinds,red vs blue
3822,2022-01-15 22:21:33,Twokinds,Then he'd make some dumb joke and she'd quickly change her mind
4109,2022-01-15 23:01:40,Twokinds,emotion-driven magic
4211,2022-01-15 23:10:21,Twokinds,300
4320,2022-01-15 23:17:46,Twokinds,Done
4339,2022-01-15 23:18:21,Twokinds,fake cat
4363,2022-01-15 23:20:13,Twokinds,I'm gunna go make a sandwich
4370,2022-01-15 23:20:20,Twokinds,Then I'll do the rest of the sketches
4381,2022-01-15 23:20:47,Twokinds,[Intermission]
4528,2022-01-15 23:31:51,Twokinds,I just realized it's snowing outside
4544,2022-01-15 23:32:41,Twokinds,There's an inch or two on the ground
4559,2022-01-15 23:33:31,Twokinds,I love snow
4565,2022-01-15 23:33:42,Twokinds,"I never have to go outside, so it never bothers me."
4587,2022-01-15 23:34:50,Twokinds,"Yeah, they're dancing lights, just magic decoration."
4597,2022-01-15 23:35:21,Twokinds,"That said, they are based on actual living Wisps or Dancing Lights."
4605,2022-01-15 23:36:02,Twokinds,"Not to be confused with Will o the Wisps, just plane wisps are mostly harmless things that float around. They're like jellyfish."
4607,2022-01-15 23:36:10,Twokinds,Except ethereal.
4609,2022-01-15 23:36:16,Twokinds,They have no minds.
4623,2022-01-15 23:36:59,Twokinds,"They gather around strong emotion and absorb it. If one passes through someone, though, they'll get all the emotion it was storing up, which can be bad or dangerous."
4624,2022-01-15 23:37:01,Twokinds,Or good.
4637,2022-01-15 23:37:49,Twokinds,"It's why fake dancing lights became a thing, because the living wisps often gathered during parties."
4644,2022-01-15 23:38:29,Twokinds,I don't see why they wouldn't be.
4647,2022-01-15 23:38:40,Twokinds,lol
4651,2022-01-15 23:38:45,Twokinds,They're just made of harmless magic
4656,2022-01-15 23:39:06,Twokinds,Some people keep them as pets in jars.
4665,2022-01-15 23:39:28,Twokinds,"Usually the negative ones, actually."
4670,2022-01-15 23:39:56,Twokinds,The negative ones feed off things like fear or anger.
4675,2022-01-15 23:40:09,Twokinds,So they'll take away some of your fear or anger. You wouldn't want a happy one.
4676,2022-01-15 23:40:12,Twokinds,Because... I mean...
4679,2022-01-15 23:40:18,Twokinds,You don't want it to eat your happiness.
4685,2022-01-15 23:40:39,Twokinds,They're not related to pixies at all
4688,2022-01-15 23:40:49,Twokinds,Pixies are actual physical creatures.
4691,2022-01-15 23:40:56,Twokinds,These are just magic balls of light and emotion.
4692,2022-01-15 23:41:18,Twokinds,"Well, not the ones in this picture, they're just fakes."
4700,2022-01-15 23:41:56,Twokinds,"I'm not sure if slimes are actually canon or not, I haven't put any thought into that."
4717,2022-01-15 23:42:54,Twokinds,I've considered the wisps a lot.
4812,2022-01-15 23:48:52,Twokinds,This was a study.
4815,2022-01-15 23:49:13,Twokinds,Just for practice
4825,2022-01-15 23:49:38,Twokinds,The other one's from 2006
4834,2022-01-15 23:50:05,Twokinds,It was my first real attempt at digital painting
4835,2022-01-15 23:50:18,Twokinds,"Yeah, 16 years. I'm a slow learner."
4868,2022-01-15 23:51:52,Twokinds,"The left I painted about a year ago, then I repainted it now."
4893,2022-01-15 23:53:02,Twokinds,I didn't keep track of how long I took on either of them
4896,2022-01-15 23:53:16,Twokinds,And obviously the second one I already had the first as a base to work off of.
4899,2022-01-15 23:53:46,Twokinds,Random wolf shepherd.
4922,2022-01-15 23:54:39,Twokinds,shading is so difficult
4923,2022-01-15 23:54:42,Twokinds,Colors are difficult
4940,2022-01-15 23:55:43,Twokinds,Thanks kameloh ^^
4947,2022-01-15 23:56:05,Twokinds,I phoned in the background
4949,2022-01-15 23:56:06,Twokinds,XD
4981,2022-01-15 23:57:30,Twokinds,The one's unfinished
4997,2022-01-15 23:58:21,Twokinds,I just started on the body which is why it's just scribbles
5004,2022-01-15 23:59:15,Twokinds,I will someday!
5005,2022-01-15 23:59:19,Twokinds,When I have more time
9,2022-01-16 00:00:46,Twokinds,"It's fine. The next page is one it's way, I just need a bit more time."
49,2022-01-16 00:02:30,Twokinds,yeah based on a caracal
237,2022-01-16 00:17:26,Twokinds,Rabbits have none
276,2022-01-16 00:22:48,Twokinds,I do
411,2022-01-16 00:32:27,Twokinds,"No, because that name was taken. He's Mystical Mike."
434,2022-01-16 00:34:40,Twokinds,Hare shampoo
442,2022-01-16 00:35:03,Twokinds,Must have gotten mixed up with hers when the showered before the show.
454,2022-01-16 00:35:53,Twokinds,Yes. It's eco friendly that way.
629,2022-01-16 01:00:59,Twokinds,Done
642,2022-01-16 01:01:29,Twokinds,Revenge for that assistant outfit last time.
668,2022-01-16 01:04:13,Twokinds,no u
925,2022-01-16 01:31:52,Twokinds,Vending machine coleslaw
1106,2022-01-16 01:55:08,Twokinds,"I'd do the last one, but it's 2am here"
1118,2022-01-16 01:55:33,Twokinds,It's time to go
1269,2022-01-16 02:03:29,Twokinds,o/
1272,2022-01-16 02:03:31,Twokinds,Night!
1275,2022-01-16 02:03:36,Twokinds,Thanks for watching
1277,2022-01-16 02:03:38,Twokinds,Seeya
1323,2022-01-16 02:12:19,Twokinds,My mother is sick. I'm hoping it's not Covid.
1509,2022-01-16 18:42:02,Twokinds,:ctwokinds-floexcite:
1540,2022-01-16 23:11:28,Twokinds,:ctwokinds-nibsdance:
