,date,user,comment
159,2019-01-29 13:44:04,Twokinds,It's actually not too difficult usually.
169,2019-01-29 14:11:48,Twokinds,Man it's cold outside
170,2019-01-29 14:12:46,Twokinds,Glad I'm in here and now out there.
171,2019-01-29 14:12:51,Twokinds,not*
182,2019-01-29 15:17:15,Twokinds,I know! Think how I feel... I've got a huge backlog
183,2019-01-29 15:17:24,Twokinds,I didn't realize how slow once a week really was.
184,2019-01-29 15:17:40,Twokinds,"I wish I could update faster, but then... well, I'd constantly be playing catch up."
191,2019-01-29 15:21:58,Twokinds,It ended up being 23 pages.
194,2019-01-29 15:23:44,Twokinds,"I had a scene in the script I had to remove. I might make it a deleted scene later on if I have time, but once the story's over I'll be moving on to the next."
205,2019-01-29 15:44:10,Twokinds,Cookin lasagna!
207,2019-01-29 15:55:07,Twokinds,I feel bad for my mother's little dog
208,2019-01-29 15:56:02,Twokinds,"She normally has tons of fur, but my mom just took her to the groomers and got it all cut off, and there's a windchill of -26C outside today."
12,2019-01-30 13:08:33,Twokinds,:ctwokinds-kingtea:
13,2019-01-30 13:08:43,Twokinds,How's everyone this morning?
18,2019-01-30 13:23:55,Twokinds,Woke up late again.
19,2019-01-30 13:23:58,Twokinds,I'm sleeping a lot.
21,2019-01-30 13:25:35,Twokinds,"No, it's not bad. I was having trouble sleeping for a while."
22,2019-01-30 13:25:43,Twokinds,"So, I'm glad to be sleeping like a rock again."
26,2019-01-30 13:34:02,Twokinds,Something's going on with the new update of Photoshop. It keeps messing up the text when I save the file.
27,2019-01-30 13:34:11,Twokinds,But randomly.
28,2019-01-30 13:36:38,Twokinds,brb going to update graphics drivers
31,2019-01-30 13:55:48,Twokinds,k
34,2019-01-30 13:57:53,Twokinds,Prooobably not XD
39,2019-01-30 14:10:40,Twokinds,k
43,2019-01-30 14:46:30,Twokinds,Waaaah
44,2019-01-30 14:46:43,Twokinds,Jalapenoes are great.
45,2019-01-30 14:46:47,Twokinds,I like how they taste.
46,2019-01-30 14:47:22,Twokinds,"They're not that hot, but that's why I can just pile them on."
50,2019-01-30 14:52:48,Twokinds,iliar I'm about to post a lot of art to dA
51,2019-01-30 14:52:57,Twokinds,The stuff I forgot to upload
52,2019-01-30 14:53:37,Twokinds,I'm concerned the bot is going to spam everyone. lol
57,2019-01-30 14:57:04,Twokinds,bye
59,2019-01-30 14:57:44,Twokinds,I guess if it's no problem
60,2019-01-30 14:57:47,Twokinds,It'll just be five
67,2019-01-30 15:32:39,Twokinds,Jeez its so many
68,2019-01-30 15:32:43,Twokinds,I'm up to like 16
73,2019-01-30 15:48:53,Twokinds,I wasn't saying you have to
74,2019-01-30 15:48:59,Twokinds,I'm just now worried about how to post all these
75,2019-01-30 15:49:26,Twokinds,Keep the bot its fine
77,2019-01-30 15:53:33,Twokinds,It took me hours to compile all the links and make sure they aren't already there and find the old images
79,2019-01-30 15:57:49,Twokinds,Heheheh
87,2019-01-30 16:22:34,Twokinds,Thanks!
88,2019-01-30 16:22:37,Twokinds,Or should I say
89,2019-01-30 16:22:39,Twokinds,Tanks
92,2019-01-30 16:24:17,Twokinds,-11
109,2019-01-30 16:53:08,Twokinds,?
110,2019-01-30 16:53:17,Twokinds,What are you talking about
111,2019-01-30 16:53:43,Twokinds,I have 16 old Patreon color pictures I need to repost to Deviantart
236,2019-01-30 17:33:28,Twokinds,lol
238,2019-01-30 17:33:37,Twokinds,I think Nib's bot has a bit of a glitch
241,2019-01-30 17:33:47,Twokinds,Apparently it posts even when adding art to a folder
261,2019-01-30 17:43:49,Twokinds,Yeah I understand the bot got confused.
273,2019-01-30 17:53:04,Twokinds,It's from Feb 4 2018 so yeah
278,2019-01-30 17:54:10,Twokinds,"I know, right?"
280,2019-01-30 17:54:15,Twokinds,Doesn't feel like that long ago
328,2019-01-30 18:10:24,Twokinds,I know
329,2019-01-30 18:10:55,Twokinds,"It's still 140 something days until my next convention, but I just know if I don't stay on top of my work I'm not getting my books done in time"
35,2019-01-31 12:36:02,Twokinds,Morning!
65,2019-01-31 14:06:31,Twokinds,I wonder how people pronounce Eric's last name
77,2019-01-31 14:21:09,Twokinds,-1 right now
87,2019-01-31 14:28:34,Twokinds,:ctwokinds-NataniHAHA:
91,2019-01-31 14:28:56,Twokinds,You-Kreeee
95,2019-01-31 14:29:11,Twokinds,No
99,2019-01-31 14:29:15,Twokinds,Don't
103,2019-01-31 14:29:28,Twokinds,It's You Curr
141,2019-01-31 14:45:20,Twokinds,-3000C
145,2019-01-31 14:47:10,Twokinds,-∞°C
298,2019-01-31 17:32:00,Twokinds,bye!
562,2019-01-31 20:43:53,Twokinds,:cw0lfmare-EmberTooHappy:
991,2019-01-31 21:37:07,Twokinds,What the heck youtube
992,2019-01-31 21:37:11,Twokinds,Stop pausing the music
1201,2019-01-31 22:03:03,Twokinds,Sketch done
1327,2019-01-31 22:26:07,Twokinds,brb
1328,2019-01-31 22:26:16,Twokinds,Need to restart photoshop
1353,2019-01-31 22:30:35,Twokinds,:ctwokinds-florajiggle:
1485,2019-01-31 22:49:51,Twokinds,:cw0lfmare-EmberO:
1579,2019-01-31 23:02:42,Twokinds,"If you're only nice to friends or family, are you really a nice person?"
1702,2019-01-31 23:15:47,Twokinds,Later w0lf!
1722,2019-01-31 23:17:17,Twokinds,Later!
1914,2019-01-31 23:56:47,Twokinds,Night Ron!
32,2019-02-01 00:13:50,Twokinds,XD
33,2019-02-01 00:14:42,Twokinds,"Next stop, the graveyard of death"
37,2019-02-01 00:15:33,Twokinds,"Trace ""Isn't 'Graveyard of Death' redundant?"" Rose ""Not in this case"""
43,2019-02-01 00:16:55,Twokinds,And a chicken for some reason
54,2019-02-01 00:25:21,Twokinds,Just the mansion
55,2019-02-01 00:25:32,Twokinds,It summons things from the mansion's stockpile.
63,2019-02-01 00:27:06,Twokinds,lol
65,2019-02-01 00:27:21,Twokinds,That's hilarious Sage
71,2019-02-01 00:28:14,Twokinds,The tables can't make anything
72,2019-02-01 00:28:21,Twokinds,So all food has to be prepared ahead of time
74,2019-02-01 00:28:37,Twokinds,"Normally, the manor has a full kitchen staff"
76,2019-02-01 00:29:25,Twokinds,The manor employed at one point probably a hundred or more poeple.
77,2019-02-01 00:29:59,Twokinds,Most of them lived in cottages nearby.
79,2019-02-01 00:31:50,Twokinds,That's what Rose's job as seneschal was - hiring and maintaining the manor staff.
80,2019-02-01 00:32:21,Twokinds,"When I say they live in cottages nearby, I mean the cottages are on the estate's grounds."
84,2019-02-01 00:33:08,Twokinds,This was one of them
92,2019-02-01 00:34:02,Twokinds,Yeah
110,2019-02-01 00:41:44,Twokinds,No not usually
111,2019-02-01 00:41:56,Twokinds,"I mean, unless they were a servant."
113,2019-02-01 00:42:23,Twokinds,"I mean, maybe, but in general, tigers are isolationist."
114,2019-02-01 00:42:44,Twokinds,Obviously there are always individuals that deviate from the norm.
123,2019-02-01 00:51:39,Twokinds,Humans are less common among tigers
133,2019-02-01 00:56:09,Twokinds,Tigers generally don't use slaves
134,2019-02-01 00:56:21,Twokinds,Compared to humans and wolves
135,2019-02-01 00:58:20,Twokinds,"Tigers do have very weird social structures, though, as far as servants go. It's pretty alien to anything humans have/"
138,2019-02-01 01:02:22,Twokinds,hi!
140,2019-02-01 01:02:42,Twokinds,night!
141,2019-02-01 01:02:50,Twokinds,:ctwokinds-RainezZz:
155,2019-02-01 01:11:03,Twokinds,Nice! I love groundhog's day
156,2019-02-01 01:11:21,Twokinds,Have a good Friday tomorrow
160,2019-02-01 01:13:09,Twokinds,Uh I don't know
177,2019-02-01 01:27:58,Twokinds,ok
185,2019-02-01 01:33:33,Twokinds,:cw0lfmare-EmberTooHappy:
208,2019-02-01 01:47:37,Twokinds,"I came across an article today about a guy who's coworker turned down a bonus because it would ""put him into the next tax bracket"" :ctwokinds-keifacepalm:"
212,2019-02-01 01:48:34,Twokinds,I've had the same conversation
214,2019-02-01 01:48:51,Twokinds,I can't believe people still don't understand how their own taxes work.
257,2019-02-01 02:08:11,Twokinds,:ctwokinds-evalswink_sparkl:
258,2019-02-01 02:11:02,Twokinds,Hope this is turning out okay
263,2019-02-01 02:12:00,Twokinds,lol
264,2019-02-01 02:12:13,Twokinds,-Creepy Uncle Alabaster
298,2019-02-01 02:25:18,Twokinds,So One Ring rules
332,2019-02-01 02:29:40,Twokinds,Halo Chalo!
334,2019-02-01 02:30:07,Twokinds,Hi Rima!
342,2019-02-01 02:34:03,Twokinds,Thanks!
361,2019-02-01 02:37:47,Twokinds,Maybe it was out of habit lol
380,2019-02-01 02:39:53,Twokinds,guest
381,2019-02-01 02:40:06,Twokinds,"""Our esteemed victims"""
427,2019-02-01 02:51:36,Twokinds,Done
429,2019-02-01 02:51:43,Twokinds,Bleh it's so late
481,2019-02-01 02:57:30,Twokinds,":ctwokinds-rose: Ah! Finally, after 10000 years I'm free! Time to conquer earth!"
488,2019-02-01 02:58:14,Twokinds,"Okay, I'm outta here"
490,2019-02-01 02:58:23,Twokinds,Bed is calling
591,2019-02-01 11:44:23,Twokinds,:ctwokinds-kingtea:
599,2019-02-01 13:17:50,Twokinds,I know
607,2019-02-01 13:25:36,Twokinds,aARETGhjmk
613,2019-02-01 13:46:58,Twokinds,I prefer TwoKi
614,2019-02-01 13:47:04,Twokinds,The story of a low level D&D monk
615,2019-02-01 13:48:48,Twokinds,"Wow, things are not going well today."
616,2019-02-01 13:48:57,Twokinds,I can't load Patreon.
623,2019-02-01 13:55:21,Twokinds,I feel like Patreon really needs to update their backend
624,2019-02-01 13:55:28,Twokinds,The site's always slow to load.
625,2019-02-01 13:55:47,Twokinds,"Considering all the money they must be making, they should reinvest in themselves."
628,2019-02-01 13:57:08,Twokinds,Yeah somewhere
631,2019-02-01 13:58:37,Twokinds,"Why not, I've already got so much to do today."
632,2019-02-01 13:58:41,Twokinds,Might as well add one more thing.
634,2019-02-01 13:59:54,Twokinds,https://www.dropbox.com/s/32tmdgn32blr3uc/twokinds_pawprint.png
637,2019-02-01 14:02:25,Twokinds,I have an infinite number of things to do.
676,2019-02-01 15:00:48,Twokinds,Sage!
1193,2019-02-01 17:14:22,Twokinds,"There was a cut panel from the manor breakfast scene where Rose was going to say ""We've got extra eggs just don't ask where they came from"""
1196,2019-02-01 17:14:32,Twokinds,"""Well, I wouldn't have been suspicious before, but now..."""
1201,2019-02-01 17:15:11,Twokinds,Eggs on pizza coming right up
8,2019-02-02 01:13:10,Twokinds,NIGHT!!!!
38,2019-02-02 11:52:23,Twokinds,What the heck
39,2019-02-02 11:52:32,Twokinds,It was cold and snowy yesterday
42,2019-02-02 11:52:48,Twokinds,Now I wake up and all the snow is gone and it's a balmy 4.4c
90,2019-02-02 13:53:57,Twokinds,:cw0lfmare-EmberTooHappy:
105,2019-02-02 14:05:18,Twokinds,I had a lot to do
106,2019-02-02 14:05:20,Twokinds,I got the comic out
122,2019-02-02 14:28:07,Twokinds,It's okay
157,2019-02-02 15:47:53,Twokinds,There's too much to do
158,2019-02-02 15:48:09,Twokinds,Stream will be delayed a little.
170,2019-02-02 15:50:23,Twokinds,yeah they're just to let people know
172,2019-02-02 15:50:35,Twokinds,"I considered just cutting runner ups, but people asked me to leave them in."
173,2019-02-02 15:50:46,Twokinds,I guess people want to know what came close.
244,2019-02-02 16:03:06,Twokinds,augh
248,2019-02-02 16:03:14,Twokinds,Patreon is giving me 503 errors
311,2019-02-02 16:14:02,Twokinds,"""Natani tries to teach Flora how to use magic, and it goes comically wrong, To Trace's dismay!"" hoooooow"
318,2019-02-02 16:14:42,Twokinds,Suggestions must be specific
320,2019-02-02 16:15:13,Twokinds,I feel like my example of a vague suggestion is almost exactly like that
358,2019-02-02 16:21:49,Twokinds,"""Pokemon Keidran"""
360,2019-02-02 16:21:55,Twokinds,Well there's only a million of them
381,2019-02-02 16:23:56,Twokinds,sigh
388,2019-02-02 16:24:25,Twokinds,open office crashed
518,2019-02-02 16:39:08,Twokinds,ok almost ready
561,2019-02-02 16:43:57,Twokinds,:cw0lfmare-EmberShock:
562,2019-02-02 16:44:00,Twokinds,:ctwokinds-florajiggle:
871,2019-02-02 16:59:37,Twokinds,yes
1460,2019-02-02 17:50:06,Twokinds,Done
1878,2019-02-02 18:19:39,Twokinds,Done
1897,2019-02-02 18:20:26,Twokinds,Go again
2007,2019-02-02 18:29:50,Twokinds,2 min left
2010,2019-02-02 18:29:57,Twokinds,5 hours left
2093,2019-02-02 18:36:46,Twokinds,Portal 2 Remix - Reconstructing Science Remix (Futuristic Orchestra)
2597,2019-02-02 19:19:20,Twokinds,DDone
2627,2019-02-02 19:21:02,Twokinds,Foxes have almost no indoor plumbing.
2636,2019-02-02 19:21:26,Twokinds,"Being coastal, almost all bathing is done outside, especially in summer."
2637,2019-02-02 19:21:30,Twokinds,It's a big culture shock.
2639,2019-02-02 19:21:35,Twokinds,Keith never really gets over it.
3101,2019-02-02 20:12:43,Twokinds,whoa
3104,2019-02-02 20:12:49,Twokinds,do you... see that
3122,2019-02-02 20:13:01,Twokinds,I think my graphics card is dying
3149,2019-02-02 20:14:01,Twokinds,I wonder why
3161,2019-02-02 20:14:58,Twokinds,done
3200,2019-02-02 20:17:25,Twokinds,Darn it
3203,2019-02-02 20:17:34,Twokinds,It glitched out and only gave 5min
3242,2019-02-02 20:21:03,Twokinds,Red
3304,2019-02-02 20:23:23,Twokinds,As do i
3305,2019-02-02 20:23:24,Twokinds,G'night
3376,2019-02-02 20:28:20,Twokinds,"Dadrobit, I was already planning to pick book club as the next sketch, but man, you make it diffcult."
3778,2019-02-02 21:01:54,Twokinds,"That's interesting, Photoshop"
3800,2019-02-02 21:02:28,Twokinds,It actually looks cool
3920,2019-02-02 21:09:49,Twokinds,Hm..
3921,2019-02-02 21:09:54,Twokinds,I'm tired
4061,2019-02-02 21:21:01,Twokinds,wow!
4070,2019-02-02 21:21:07,Twokinds,I did not expect human laura
4104,2019-02-02 21:22:16,Twokinds,man it keeps getting worse
4108,2019-02-02 21:22:21,Twokinds,Wonder if I need to reinstall photoshop
4172,2019-02-02 21:25:49,Twokinds,Wow that's nightmarish
4187,2019-02-02 21:26:24,Twokinds,Okay you know what
4190,2019-02-02 21:26:28,Twokinds,I think I'm going to call it for now
4204,2019-02-02 21:26:46,Twokinds,The next two will be book club and human Laura
4213,2019-02-02 21:26:59,Twokinds,"I will work on them after, maybe I try reinstalling photoshop"
4217,2019-02-02 21:27:05,Twokinds,But no more stream tonight
4219,2019-02-02 21:27:09,Twokinds,Thanks for joining me!
4233,2019-02-02 21:27:25,Twokinds,#1
4245,2019-02-02 21:27:56,Twokinds,lol
4247,2019-02-02 21:28:08,Twokinds,It is Mihari
4279,2019-02-02 21:29:50,Twokinds,She's a main cast member in spirit
4287,2019-02-02 21:29:58,Twokinds,HAHAHAHA
4329,2019-02-02 21:32:26,Twokinds,Not touching!
4403,2019-02-02 21:35:22,Twokinds,:ctwokinds-NataniHAHA::ctwokinds-NataniHAHA::ctwokinds-NataniHAHA:
4406,2019-02-02 21:35:25,Twokinds,Okay I'm out
4412,2019-02-02 21:35:33,Twokinds,Sorry to cut things short but I was getting way tired anyway
4416,2019-02-02 21:35:39,Twokinds,I'll make better sketches later
4424,2019-02-02 21:35:47,Twokinds,Oh gods
4480,2019-02-02 21:39:53,Twokinds,:ctwokinds-nataniAAAAshake:
4533,2019-02-02 21:54:57,Twokinds,"Yeah, the kat flora remake I was having a lot of trouble with"
4534,2019-02-02 21:55:00,Twokinds,but it's still in the works
4569,2019-02-02 22:22:25,Twokinds,:ctwokinds-NataniHAHA:
4585,2019-02-02 22:28:28,Twokinds,:cw0lfmare-EmberSad:
4586,2019-02-02 22:28:37,Twokinds,:cw0lfmare-EmberSad::ctwokinds-sadtrace2:
4587,2019-02-02 22:28:43,Twokinds,Same
4588,2019-02-02 22:29:03,Twokinds,Sad and blue
4592,2019-02-02 22:29:36,Twokinds,Ember is Trace's fursona confirmed
4611,2019-02-02 22:33:11,Twokinds,...Your name isn't SpazztasticKiwi?
4615,2019-02-02 22:33:31,Twokinds,It is.
4616,2019-02-02 22:33:33,Twokinds,It's German.
4622,2019-02-02 22:33:57,Twokinds,I have not
4810,2019-02-02 23:13:45,Twokinds,Democratically
4814,2019-02-02 23:14:32,Twokinds,Emphatically
4862,2019-02-02 23:43:34,Twokinds,:smirk_cat:
4885,2019-02-02 23:56:02,Twokinds,I don't know why it wasn't there already
4887,2019-02-02 23:56:19,Twokinds,There must have been a period of time when I just wanted in the habit of mirroring Patreon color art to dA
4888,2019-02-02 23:56:56,Twokinds,I guess that's one good thing about Patreon's shenanigans. It got me to pay more attention to mirroring the color art.
4890,2019-02-02 23:58:07,Twokinds,lol thanks
4891,2019-02-02 23:58:14,Twokinds,I just set it to post a picture every hour
5,2019-02-03 00:01:56,Twokinds,"I didn't stop, I forgot"
9,2019-02-03 00:02:12,Twokinds,"And, uh... I don't think I have dice."
16,2019-02-03 00:03:41,Twokinds,We had a really cool fight last session
17,2019-02-03 00:03:47,Twokinds,Lasted the entire game night
22,2019-02-03 00:04:42,Twokinds,It was basically our part of four v another party of adventurers. All very high level
26,2019-02-03 00:05:30,Twokinds,I'm not sure
27,2019-02-03 00:05:32,Twokinds,Maybe
28,2019-02-03 00:05:44,Twokinds,It took a lot out of us though.
31,2019-02-03 00:05:53,Twokinds,They were pulling out stuff like time stop
36,2019-02-03 00:06:10,Twokinds,Right off the bat their mage got five turns in one round
40,2019-02-03 00:06:38,Twokinds,"No, Time Stop"
44,2019-02-03 00:07:21,Twokinds,yeah we're playing 5e
49,2019-02-03 00:07:55,Twokinds,Time Stop is a 9th lvl spell that lets you take 1d4+1 turns in a row
54,2019-02-03 00:08:25,Twokinds,21
60,2019-02-03 00:09:10,Twokinds,We're doing epic levels
63,2019-02-03 00:09:26,Twokinds,"And yeah, it's pretty darn fun being so powerful. It's the first epic level game I've played."
68,2019-02-03 00:10:12,Twokinds,My monk once hitting 21 got an ability that causes her to glow and fly and deal radiant damage on every hit. She basically goes super sayan.
74,2019-02-03 00:11:05,Twokinds,That's going to be my next one XD The one that lets me punch people at range
75,2019-02-03 00:11:08,Twokinds,With ki
79,2019-02-03 00:11:43,Twokinds,Her speed is ridiculous now
82,2019-02-03 00:12:15,Twokinds,Her base speed is 70
86,2019-02-03 00:12:31,Twokinds,We have a bard that does haste buffs and an alchemist that makes potions of speed.
87,2019-02-03 00:12:41,Twokinds,"And she's a monk, so she can use ki to double that speed."
105,2019-02-03 00:15:14,Twokinds,halfling
124,2019-02-03 00:17:53,Twokinds,no it's 5 ft
125,2019-02-03 00:18:01,Twokinds,Oh
126,2019-02-03 00:18:08,Twokinds,Each square is 5 ft sorry
127,2019-02-03 00:18:13,Twokinds,yeah the speed units are ft
137,2019-02-03 00:20:01,Twokinds,"Base speed 70 +70 haste, +40 potion, +180 dash, +180 step of the wind."
148,2019-02-03 00:21:42,Twokinds,So 90 ft / sec or about 30 m / s
151,2019-02-03 00:22:18,Twokinds,lol
153,2019-02-03 00:22:32,Twokinds,Their wizard also has other tricks
155,2019-02-03 00:22:41,Twokinds,He was using a duplicit
161,2019-02-03 00:23:42,Twokinds,"And the real one was protected by an Invulnerability spell, which made him immune to all damage until it ended."
164,2019-02-03 00:24:22,Twokinds,Yeah buffed and layed out delayed fireball mines
167,2019-02-03 00:24:55,Twokinds,It was a great fight
171,2019-02-03 00:25:07,Twokinds,I ended up killing the real wizard in one punch ^^
176,2019-02-03 00:25:34,Twokinds,And I punched him through his invunerability spell
181,2019-02-03 00:26:14,Twokinds,I couldn't damage him at all
182,2019-02-03 00:26:18,Twokinds,While he was invunerable
183,2019-02-03 00:26:21,Twokinds,But I didn't need to
184,2019-02-03 00:26:31,Twokinds,I used Quivering Palm
189,2019-02-03 00:27:32,Twokinds,"The moment the shield was dispelled, snapped my finger and bam, he failed the roll and HP went immediately to 0."
192,2019-02-03 00:27:56,Twokinds,It totally is!
194,2019-02-03 00:28:12,Twokinds,I mean he was a spellcaster
196,2019-02-03 00:28:22,Twokinds,Pretty much
197,2019-02-03 00:28:32,Twokinds,"Well, I gave him a heart attack, not turned him to dust."
204,2019-02-03 00:29:33,Twokinds,"Anyway, it was a blast. Their cleric was summoning high level angels after us. They were a problem."
206,2019-02-03 00:30:05,Twokinds,lol no
208,2019-02-03 00:30:11,Twokinds,UNFORTUNATELY
213,2019-02-03 00:30:25,Twokinds,Our big spellcaster was blinded right at the very beginning of the fight
217,2019-02-03 00:30:47,Twokinds,"Then blindly tried to take a potion to cure it, turned out to be the wrong potion, ended up in the astral plane instead"
219,2019-02-03 00:30:51,Twokinds,Completely missed the entire fight
228,2019-02-03 00:31:38,Twokinds,"It's okay. That was our missing player of the week, Fluff. He was at a wedding, so he was being piloted by Sage."
233,2019-02-03 00:32:09,Twokinds,lol yeah scrambling blindly in the wrong dimension.
235,2019-02-03 00:32:24,Twokinds,He didn't even know what was happening.
240,2019-02-03 00:33:39,Twokinds,He just KEPT FAILING his roll to save v blind
242,2019-02-03 00:33:47,Twokinds,The entire fight
245,2019-02-03 00:34:10,Twokinds,The bard was the real hero
251,2019-02-03 00:34:34,Twokinds,His debuffs screwed the other party
253,2019-02-03 00:35:18,Twokinds,"Telling jokes making them laugh so they kept losing their turn, slowing them, stunning them."
257,2019-02-03 00:35:50,Twokinds,lol
258,2019-02-03 00:35:51,Twokinds,No
259,2019-02-03 00:35:57,Twokinds,Unfortunately not
262,2019-02-03 00:36:09,Twokinds,Oh yeah and Mihari was also a big help
264,2019-02-03 00:36:30,Twokinds,I took a huge amount of damage right off the bat due to a sneak attack first round.
266,2019-02-03 00:36:47,Twokinds,"She's the alchemist that makes potions, but she also has the shield and the healing."
267,2019-02-03 00:36:57,Twokinds,So my monk hid behind her shield a LOT.
269,2019-02-03 00:37:28,Twokinds,SURPRISE ROUND
271,2019-02-03 00:37:45,Twokinds,Took half my life
275,2019-02-03 00:38:25,Twokinds,"But outside of that, I was prioritizing flurries and stunning strikes to patient defense"
276,2019-02-03 00:38:39,Twokinds,My character is a hot head and prefers to go fast to being patient
280,2019-02-03 00:39:18,Twokinds,Gotta go fast
286,2019-02-03 00:43:27,Twokinds,Indeed!
289,2019-02-03 00:43:49,Twokinds,Thank goodness I am a monk. I really needed those dex saves
290,2019-02-03 00:43:54,Twokinds,BYE Rima!
298,2019-02-03 00:44:58,Twokinds,lol!
299,2019-02-03 00:45:05,Twokinds,Just don't get hit
302,2019-02-03 00:45:33,Twokinds,That's my monk's weakness. A couple hits and she's out.
332,2019-02-03 01:00:02,Twokinds,:ctwokinds-RainezZz::ctwokinds-RainezZz::ctwokinds-RainezZz:
340,2019-02-03 01:00:37,Twokinds,Niiiiiiight!
350,2019-02-03 01:28:56,Twokinds,Night!
354,2019-02-03 01:29:24,Twokinds,I couldn't sleep.
357,2019-02-03 01:29:41,Twokinds,Not really.
362,2019-02-03 01:33:12,Twokinds,I am tired.
365,2019-02-03 01:34:16,Twokinds,But not sleepy.
368,2019-02-03 01:37:46,Twokinds,I'm just too lazy to go to bed.
374,2019-02-03 02:10:49,Twokinds,"Hey, you're supposed to be in bed, Kiwi!"
408,2019-02-03 12:26:06,Twokinds,heckin
411,2019-02-03 12:47:20,Twokinds,whoops
413,2019-02-03 13:04:48,Twokinds,Sigh
416,2019-02-03 13:11:08,Twokinds,Sometimes I suspect people use sketch suggestions just to get me to draw new characters and sneak around the no OC rule.
417,2019-02-03 13:11:32,Twokinds,"""Draw me a cheetah... no, an ORIGINAL cheetah. Or OC for short."""
419,2019-02-03 13:14:48,Twokinds,Not the point.
450,2019-02-03 13:33:42,Twokinds,"Of course, the easiest way to get me to draw OCs is to start a webcomic and get me to draw fanart for it XD"
451,2019-02-03 13:33:50,Twokinds,Loophole!
453,2019-02-03 13:35:11,Twokinds,lol yeah not exactly the easy way.
39,2019-02-04 13:15:58,Twokinds,:ctwokinds-kingtea:
58,2019-02-04 14:07:51,Twokinds,Recover
62,2019-02-04 14:26:33,Twokinds,I'm not sick
69,2019-02-04 14:50:30,Twokinds,Oh right
70,2019-02-04 14:50:43,Twokinds,"Man, I'm so overwhelmed."
73,2019-02-04 15:11:29,Twokinds,plz no
136,2019-02-05 15:47:41,Twokinds,:ctwokinds-sadtrace2:
137,2019-02-05 15:52:38,Twokinds,My mother's oldest dog is suddenly moving poorly. I'm afraid it might be something bad.
13,2019-02-06 15:47:40,Twokinds,:ctwokinds-nibsbounce::ctwokinds-nibsbounce::ctwokinds-nibsbounce:
14,2019-02-06 15:47:44,Twokinds,:ctwokinds-nibsdance::ctwokinds-nibsdance::ctwokinds-nibsdance:
15,2019-02-06 15:47:48,Twokinds,:ctwokinds-nibsbounce::ctwokinds-nibsbounce::ctwokinds-nibsbounce:
3,2019-02-07 11:46:06,Twokinds,:ctwokinds-kingtea:
5,2019-02-07 12:14:54,Twokinds,Morning
8,2019-02-07 12:47:49,Twokinds,no
11,2019-02-07 13:17:19,Twokinds,Just a bit
82,2019-02-07 18:36:39,Twokinds,Yeah
145,2019-02-07 20:14:05,Twokinds,Three people is ok
228,2019-02-07 20:53:45,Twokinds,I'm going to be late.
343,2019-02-07 21:07:47,Twokinds,:ctwokinds-florajiggle::cw0lfmare-EmberTooHappy:
613,2019-02-07 21:36:19,Twokinds,Hello!
911,2019-02-07 22:05:39,Twokinds,brb
981,2019-02-07 22:11:55,Twokinds,back
1106,2019-02-07 22:35:34,Twokinds,:ctwokinds-nibsbounce:
1121,2019-02-07 22:40:26,Twokinds,ThanksAreMoving
1294,2019-02-07 23:27:05,Twokinds,:ctwokinds-evalswink_sparkl:
1342,2019-02-07 23:41:52,Twokinds,Marshmello - TELL ME (Original Mix)
1358,2019-02-07 23:47:39,Twokinds,G'night Ron!!!
1374,2019-02-07 23:49:32,Twokinds,Man it's really nostalgic for me to draw Keith like this.
1380,2019-02-07 23:50:30,Twokinds,He was younger
1383,2019-02-07 23:51:14,Twokinds,2007. 12 year ago
1404,2019-02-07 23:54:57,Twokinds,Classic skin Keith: $4.99
1434,2019-02-07 23:59:15,Twokinds,I tried the play that
1435,2019-02-07 23:59:27,Twokinds,"But man, I have the reaction time of a particularly slow fern."
1438,2019-02-07 23:59:42,Twokinds,I have not managed to kill a single person in any game I played.
1439,2019-02-07 23:59:57,Twokinds,And no
1,2019-02-08 00:00:08,Twokinds,I actually brought it up to Lann
2,2019-02-08 00:00:33,Twokinds,I'm just not much of a shooter guy
12,2019-02-08 00:01:51,Twokinds,:saxophone::cw0lfmare-SylvDJ:
26,2019-02-08 00:04:09,Twokinds,"So you're not interested in it, Sage?"
180,2019-02-08 00:46:09,Twokinds,:ctwokinds-floAAA:
186,2019-02-08 00:47:05,Twokinds,Hoi Fluff!
250,2019-02-08 01:02:51,Twokinds,"Okay! 1am, that's going to be it from me tonight."
252,2019-02-08 01:03:01,Twokinds,"I blocked out all the colors, so it seems like a good stopping point"
261,2019-02-08 01:03:16,Twokinds,Trying to
266,2019-02-08 01:03:29,Twokinds,I woke up before 10am this morning
272,2019-02-08 01:03:57,Twokinds,That's... late
279,2019-02-08 01:04:14,Twokinds,Goodnight everyone!
304,2019-02-08 01:06:36,Twokinds,lol
973,2019-02-08 12:48:54,Twokinds,I am here.
981,2019-02-08 12:52:37,Twokinds,How's it going?
999,2019-02-08 12:56:14,Twokinds,Yeah
1018,2019-02-08 13:00:50,Twokinds,I don't own a suit.
1021,2019-02-08 13:01:01,Twokinds,I only have t-shirts.
1028,2019-02-08 13:01:27,Twokinds,I don't even have that.
1030,2019-02-08 13:01:57,Twokinds,I am actually a spooky skeleton.
1169,2019-02-08 15:29:21,Twokinds,I will start streaming at 4
1286,2019-02-08 16:30:35,Twokinds,brb 1 min
1289,2019-02-08 16:31:36,Twokinds,back
1372,2019-02-08 16:56:57,Twokinds,Bye!
